Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,nominal_length,Organism,Platform,ReleaseDate,Run_ID,sample_acc,Sample Name,SRA Study
SRR8379325,OTHER,602,122328808,PRJNA511267,SAMN10636661,Metagenome or environmental,76518966,JGI,2016-11-15,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5189330,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPU,PAIRED,PCR,METAGENOMIC,122,72,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195642,Gp0358236,SRP174807
SRR8379326,OTHER,602,107646028,PRJNA511258,SAMN10636933,Metagenome or environmental,66404293,JGI,2016-10-10,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5189329,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXN,PAIRED,PCR,METAGENOMIC,107,63,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195641,Gp0358310,SRP174806
SRR8379327,OTHER,602,101529708,PRJNA511265,SAMN10636663,Metagenome or environmental,62895166,JGI,2016-10-26,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189328,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPS,PAIRED,PCR,METAGENOMIC,101,59,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195640,Gp0358234,SRP174805
SRR8379328,OTHER,602,123461772,PRJNA511266,SAMN10636662,Metagenome or environmental,76535464,JGI,2016-11-05,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX5189327,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPT,PAIRED,PCR,METAGENOMIC,123,72,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195639,Gp0358235,SRP174804
SRR8379329,OTHER,602,92700174,PRJNA511270,SAMN10636591,Metagenome or environmental,56316922,JGI,2016-09-29,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5189326,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPY,PAIRED,PCR,METAGENOMIC,92,53,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195638,Gp0358239,SRP174803
SRR8379330,OTHER,602,54360600,PRJNA511254,SAMN10636642,Metagenome or environmental,33093683,JGI,2016-09-26,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189325,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXB,PAIRED,PCR,METAGENOMIC,54,31,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195637,Gp0358306,SRP174802
SRR8379331,OTHER,602,104195966,PRJNA511268,SAMN10636691,Metagenome or environmental,65107804,JGI,2016-11-10,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5189324,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPW,PAIRED,PCR,METAGENOMIC,104,62,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195636,Gp0358237,SRP174801
SRR8379332,OTHER,602,86498370,PRJNA511269,SAMN10636604,Metagenome or environmental,53385428,JGI,2016-10-06,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5189323,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPX,PAIRED,PCR,METAGENOMIC,86,50,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195635,Gp0358238,SRP174800
SRR8379333,OTHER,602,84373912,PRJNA511263,SAMN10636592,Metagenome or environmental,51971119,JGI,2016-11-03,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189322,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPO,PAIRED,PCR,METAGENOMIC,84,49,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195634,Gp0358232,SRP174799
SRR8379334,OTHER,602,44540776,PRJNA511264,SAMN10636664,Metagenome or environmental,27252653,JGI,2016-10-19,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189321,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPP,PAIRED,PCR,METAGENOMIC,44,25,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195633,Gp0358233,SRP174798
SRR8379335,OTHER,602,132824076,PRJNA511278,SAMN10636659,Metagenome or environmental,82253763,JGI,2016-10-24,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5189320,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTSO,PAIRED,PCR,METAGENOMIC,132,78,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195632,Gp0358248,SRP174797
SRR8379336,OTHER,602,106222298,PRJNA511215,SAMN10636674,Metagenome or environmental,67172631,JGI,2016-11-15,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189319,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTYA,PAIRED,PCR,METAGENOMIC,106,64,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195631,Gp0358320,SRP174796
SRR8379337,OTHER,602,119638470,PRJNA511276,SAMN10636606,Metagenome or environmental,74763345,JGI,2016-10-20,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189318,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTSH,PAIRED,PCR,METAGENOMIC,119,71,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195630,Gp0358246,SRP174795
SRR8379338,OTHER,602,76705636,PRJNA511277,SAMN10636665,Metagenome or environmental,46346885,JGI,2016-09-27,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189317,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTSN,PAIRED,PCR,METAGENOMIC,76,44,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195629,Gp0358247,SRP174794
SRR8379339,OTHER,602,105082110,PRJNA511272,SAMN10636590,Metagenome or environmental,66482201,JGI,2016-10-28,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5189316,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTSA,PAIRED,PCR,METAGENOMIC,105,63,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195628,Gp0358241,SRP174793
SRR8379340,OTHER,602,98466732,PRJNA511275,SAMN10636958,Metagenome or environmental,61729587,JGI,2016-11-12,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189315,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTSG,PAIRED,PCR,METAGENOMIC,98,58,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195627,Gp0358245,SRP174792
SRR8379341,OTHER,602,101095666,PRJNA511273,SAMN10636605,Metagenome or environmental,60686798,JGI,2016-10-13,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5189314,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTSB,PAIRED,PCR,METAGENOMIC,101,57,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195626,Gp0358243,SRP174791
SRR8379342,OTHER,602,125671714,PRJNA511274,SAMN10636960,Metagenome or environmental,78601227,JGI,2016-10-17,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189313,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTSC,PAIRED,PCR,METAGENOMIC,125,74,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195625,Gp0358244,SRP174790
SRR8379343,OTHER,602,95350780,PRJNA511256,SAMN10636935,Metagenome or environmental,57529423,JGI,2016-10-11,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189312,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXG,PAIRED,PCR,METAGENOMIC,95,54,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195624,Gp0358308,SRP174789
SRR8379344,OTHER,602,131771780,PRJNA511255,SAMN10636937,Metagenome or environmental,84440399,JGI,2016-11-07,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189311,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXC,PAIRED,PCR,METAGENOMIC,131,80,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195623,Gp0358307,SRP174788
SRR8379345,OTHER,602,146827800,PRJNA511212,SAMN10636638,Metagenome or environmental,91973034,JGI,2016-10-05,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189310,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXX,PAIRED,PCR,METAGENOMIC,146,87,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195622,Gp0358317,SRP174787
SRR8379346,OTHER,602,79994362,PRJNA511257,SAMN10636600,Metagenome or environmental,48845480,JGI,2016-10-11,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5189309,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXH,PAIRED,PCR,METAGENOMIC,79,46,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195621,Gp0358309,SRP174786
SRR8379347,OTHER,602,100366644,PRJNA511261,SAMN10636593,Metagenome or environmental,63235576,JGI,2016-11-16,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189308,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPH,PAIRED,PCR,METAGENOMIC,100,60,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195620,Gp0358230,SRP174785
SRR8379348,OTHER,602,92259510,PRJNA511260,SAMN10636594,Metagenome or environmental,56136817,JGI,2016-10-04,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189307,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPG,PAIRED,PCR,METAGENOMIC,92,53,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195619,Gp0358229,SRP174784
SRR8379349,OTHER,602,118631926,PRJNA511214,SAMN10636637,Metagenome or environmental,73534932,JGI,2016-11-04,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189306,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXZ,PAIRED,PCR,METAGENOMIC,118,70,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195618,Gp0358319,SRP174783
SRR8379350,OTHER,602,127629418,PRJNA511213,SAMN10636673,Metagenome or environmental,80962496,JGI,2016-11-02,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189305,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXY,PAIRED,PCR,METAGENOMIC,127,77,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195617,Gp0358318,SRP174782
SRR8379351,OTHER,602,57795612,PRJNA511262,SAMN10636603,Metagenome or environmental,35875736,JGI,2016-11-09,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5189304,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTPN,PAIRED,PCR,METAGENOMIC,57,34,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195616,Gp0358231,SRP174781
SRR8379352,OTHER,602,104717900,PRJNA511210,SAMN10636672,Metagenome or environmental,65066130,JGI,2016-11-11,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189303,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXU,PAIRED,PCR,METAGENOMIC,104,62,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195615,Gp0358315,SRP174780
SRR8379353,OTHER,602,94883026,PRJNA511209,SAMN10636640,Metagenome or environmental,58753997,JGI,2016-11-08,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189302,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXT,PAIRED,PCR,METAGENOMIC,94,56,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195614,Gp0358314,SRP174779
SRR8379354,OTHER,602,17458,PRJNA511208,SAMN10636932,Metagenome or environmental,90194,JGI,2016-11-05,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189301,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTXS,PAIRED,PCR,METAGENOMIC,0,0,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195613,Gp0358313,SRP174778
SRR8379355,OTHER,602,118522964,PRJNA511326,SAMN10636645,Metagenome or environmental,71740063,JGI,2016-10-07,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189300,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWT,PAIRED,PCR,METAGENOMIC,118,68,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195612,Gp0358298,SRP174777
SRR8379356,OTHER,602,43210958,PRJNA511328,SAMN10636644,Metagenome or environmental,27039651,JGI,2016-11-16,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189299,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWW,PAIRED,PCR,METAGENOMIC,43,25,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195611,Gp0358300,SRP174776
SRR8379357,OTHER,602,112452998,PRJNA511330,SAMN10636643,Metagenome or environmental,71848786,JGI,2016-11-14,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5189298,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWY,PAIRED,PCR,METAGENOMIC,112,68,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195610,Gp0358302,SRP174775
SRR8379358,OTHER,602,96386822,PRJNA511329,SAMN10636688,Metagenome or environmental,60531343,JGI,2016-11-11,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189297,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWX,PAIRED,PCR,METAGENOMIC,96,57,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195609,Gp0358301,SRP174774
SRR8379359,OTHER,602,62542984,PRJNA511311,SAMN10636712,Metagenome or environmental,39022536,JGI,2016-11-11,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189296,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTUT,PAIRED,PCR,METAGENOMIC,62,37,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195608,Gp0358282,SRP174773
SRR8379360,OTHER,602,101911978,PRJNA511324,SAMN10636713,Metagenome or environmental,63891613,JGI,2016-11-15,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189295,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWP,PAIRED,PCR,METAGENOMIC,101,60,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195607,Gp0358296,SRP174772
SRR8379361,OTHER,602,118754734,PRJNA511325,SAMN10636703,Metagenome or environmental,73793338,JGI,2016-11-07,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189294,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWS,PAIRED,PCR,METAGENOMIC,118,70,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195606,Gp0358297,SRP174771
SRR8379362,OTHER,602,75922434,PRJNA511327,SAMN10636687,Metagenome or environmental,46276443,JGI,2016-10-18,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5189293,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWU,PAIRED,PCR,METAGENOMIC,75,44,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195605,Gp0358299,SRP174770
SRR8379363,OTHER,602,68732146,PRJNA511313,SAMN10636945,Metagenome or environmental,42650051,JGI,2016-11-09,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5189292,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTUW,PAIRED,PCR,METAGENOMIC,68,40,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195604,Gp0358285,SRP174769
SRR8379364,OTHER,602,62783182,PRJNA511312,SAMN10636704,Metagenome or environmental,39312024,JGI,2016-11-08,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189291,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTUU,PAIRED,PCR,METAGENOMIC,62,37,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195603,Gp0358284,SRP174768
SRR8379365,OTHER,602,88243568,PRJNA511321,SAMN10636647,Metagenome or environmental,54348304,JGI,2016-10-05,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5189290,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWH,PAIRED,PCR,METAGENOMIC,88,51,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195602,Gp0358293,SRP174767
SRR8379366,OTHER,602,246218,PRJNA511320,SAMN10636684,Metagenome or environmental,232026,JGI,2016-10-24,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189289,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWG,PAIRED,PCR,METAGENOMIC,0,0,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195601,Gp0358292,SRP174766
SRR8379367,OTHER,602,68405862,PRJNA511318,SAMN10636941,Metagenome or environmental,43866424,JGI,2016-10-31,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189288,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWB,PAIRED,PCR,METAGENOMIC,68,41,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195600,Gp0358290,SRP174765
SRR8379368,OTHER,602,53843482,PRJNA511319,SAMN10636608,Metagenome or environmental,34353292,JGI,2016-10-28,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189287,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWC,PAIRED,PCR,METAGENOMIC,53,32,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195599,Gp0358291,SRP174764
SRR8379369,OTHER,602,122270414,PRJNA511322,SAMN10636686,Metagenome or environmental,75235504,JGI,2016-11-02,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189286,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWN,PAIRED,PCR,METAGENOMIC,122,71,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195598,Gp0358294,SRP174763
SRR8379370,OTHER,602,123413010,PRJNA511323,SAMN10636646,Metagenome or environmental,75608374,JGI,2016-10-03,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX5189285,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWO,PAIRED,PCR,METAGENOMIC,123,72,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195597,Gp0358295,SRP174762
SRR8379371,OTHER,602,94567578,PRJNA511317,SAMN10636648,Metagenome or environmental,58960394,JGI,2016-11-12,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5189284,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWA,PAIRED,PCR,METAGENOMIC,94,56,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195596,Gp0358289,SRP174761
SRR8379372,OTHER,602,105368662,PRJNA511331,SAMN10636939,Metagenome or environmental,65944876,JGI,2016-11-10,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5189283,USA,North America,"USA: California\, Monterey Bay",not applicable,Illumina MiSeq,Surface Seawater,36.8313 N 121.9047 W,CSTWZ,PAIRED,PCR,METAGENOMIC,105,62,393,seawater metagenome,ILLUMINA,2018-12-28T00:00:00Z,12473,SRS4195595,Gp0358304,SRP174760
SRR8360457,WGS,302,7691258084,PRJNA502411,SAMN10351355,Metagenome or environmental,3774305222,JGI,2016-10-13,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171149,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGXZP,PAIRED,other,METAGENOMIC,7691,3599,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4178772,Gp0266604,SRP174080
SRR8360542,WGS,302,8488758242,PRJNA502410,SAMN10350898,Metagenome or environmental,3947718093,JGI,2016-10-28,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5171234,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGXZO,PAIRED,other,METAGENOMIC,8488,3764,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4178857,Gp0266603,SRP174083
SRR8360543,WGS,302,10341052894,PRJNA502409,SAMN10350899,Metagenome or environmental,4410012040,JGI,2016-11-10,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5171235,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNPOY,PAIRED,other,METAGENOMIC,10341,4205,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12275,SRS4178858,Gp0266599,SRP174084
SRR8360544,WGS,302,8004892332,PRJNA502413,SAMN10351120,Metagenome or environmental,3642503680,JGI,2016-10-20,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5171236,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGXZU,PAIRED,other,METAGENOMIC,8004,3473,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4178859,Gp0266607,SRP174085
SRR8360545,WGS,302,7011736038,PRJNA502414,SAMN10350896,Metagenome or environmental,3306695118,JGI,2016-10-12,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171237,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGXZW,PAIRED,other,METAGENOMIC,7011,3153,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4178860,Gp0266609,SRP174086
SRR8360546,WGS,302,10931783316,PRJNA502407,SAMN10351037,Metagenome or environmental,4705774674,JGI,2016-10-26,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5171238,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNPOU,PAIRED,other,METAGENOMIC,10931,4487,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12275,SRS4178861,Gp0266596,SRP174087
SRR8360547,WGS,302,10053837002,PRJNA502408,SAMN10351267,Metagenome or environmental,4484702715,JGI,2016-11-15,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5171239,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CNPOX,PAIRED,other,METAGENOMIC,10053,4276,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12275,SRS4178862,Gp0266598,SRP174088
SRR8360548,WGS,302,9245335890,PRJNA502412,SAMN10350897,Metagenome or environmental,4306854871,JGI,2016-10-17,public,sra,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX5171240,USA,North America,USA: California,not applicable,Illumina HiSeq 2500,surface seawater,36.8313 N 121.9047 W,CGXZS,PAIRED,other,METAGENOMIC,9245,4107,270,seawater metagenome,ILLUMINA,2018-12-20T00:00:00Z,12247,SRS4178863,Gp0266605,SRP174089
