taxonomic_group	taxon_primer_hits	taxon_primer_misses	taxon_total_observed	total_filtered_seqs	fraction_total_filtered_sequences_mismatched	fraction_taxon_mismatched
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:C0119	20.0000	0	20.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:B12-WMSP1	6.0000	0	6.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Ktedonobacteria,o:B10-SB3A		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:KD4-96,o:uncultured_bacterium	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:uncultured_Chloroflexi_bacterium	45.0000	0	45.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:uncultured_bacterium	158.0000	0	158.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:metagenome	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:JG30-KF-CM66,o:marine_metagenome	29.0000	0	29.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Gitt-GS-136,o:uncultured_Chloroflexi_bacterium		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Gitt-GS-136,o:uncultured_bacterium	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:Sh765B-AG-111	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:Napoli-4B-65	10.0000	0	10.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:MSBL5	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:MB-C2-126		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:H3.93		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:GIF3	11.0000	0	11.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:FW22	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:ER-E4-17		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:DscP2	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Dehalococcoidia,o:661239	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermomicrobiales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Thermobaculales		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Kallotenuales		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Elev-1554		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Chloroflexia,o:Chloroflexales	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SJA-15		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales	11.0000	0	11.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Anaerolineales	172.0000	0	172.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:1-20	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:AD3,o:uncultured_Thermomicrobia_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:AD3,o:uncultured_Firmicutes_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chloroflexi,c:AD3,o:uncultured_Chloroflexi_bacterium		0	0	334279	0	0
d:Bacteria,p:Chloroflexi,c:AD3,o:uncultured_bacterium	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Chlamydiae,c:LD1-PA32,o:uncultured_organism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Chlamydiae,c:LD1-PA32,o:uncultured_bacterium	4.0000	0	4.0	334279	0	0
d:Bacteria,p:BRC1,c:uncultured_soil_bacterium_PBS-III-29,o:uncultured_soil_bacterium_PBS-III-29	1.0000	0	1.0	334279	0	0
d:Bacteria,p:BRC1,c:uncultured_soil_bacterium_PBS-III-18,o:uncultured_soil_bacterium_PBS-III-18		0	0	334279	0	0
d:Bacteria,p:BRC1,c:uncultured_soil_bacterium_PBS-II-34,o:uncultured_soil_bacterium_PBS-II-34	1.0000	0	1.0	334279	0	0
d:Bacteria,p:BRC1,c:uncultured_organism,o:uncultured_organism	31.0000	0	31.0	334279	0	0
d:Bacteria,p:BRC1,c:uncultured_Flaviramulus_sp.,o:uncultured_Flaviramulus_sp.		0	0	334279	0	0
d:Bacteria,p:BRC1,c:uncultured_candidate_division_BRC1_bacterium,o:uncultured_candidate_division_BRC1_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:BRC1,c:metagenome,o:metagenome	1.0000	0	1.0	334279	0	0
d:Bacteria,p:BHI80-139,c:uncultured_bacterium,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Rhodothermia,o:Rhodothermales	11.0000	0	11.0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Rhodothermia,o:Balneolales	68.0000	0	68.0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:OC31,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:OPB56	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Kryptoniales	6.0000	0	6.0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:SM1A07	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:ML602M-17	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidetes_VC2.1_Bac22	7.0000	0	7.0	334279	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:uncultured_organism	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:uncultured_Clostridia_bacterium	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:uncultured_bacterium	24.0000	0	24.0	334279	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:terrestrial_metagenome		0	0	334279	0	0
d:Bacteria,p:Atribacteria,c:Caldatribacteriia,o:Caldatribacteriales		0	0	334279	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:uncultured_organism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:uncultured_Armatimonadetes_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:metagenome	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Armatimonadetes,c:Chthonomonadetes,o:Chthonomonadales	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Armatimonadetes,c:Armatimonadia,o:Armatimonadales	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Aquificae,c:Aquificae,o:Hydrogenothermales		0	0	334279	0	0
d:Bacteria,p:AncK6,c:uncultured_delta_proteobacterium,o:uncultured_delta_proteobacterium	8.0000	0	8.0	334279	0	0
d:Bacteria,p:AncK6,c:uncultured_bacterium,o:uncultured_bacterium	36.0000	0	36.0	334279	0	0
d:Bacteria,p:AncK6,c:hydrothermal_vent_metagenome,o:hydrothermal_vent_metagenome	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Aerophobetes,c:uncultured_bacterium,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Aegiribacteria,c:uncultured_organism,o:uncultured_organism		0	0	334279	0	0
d:Bacteria,p:Aegiribacteria,c:uncultured_bacterium,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:WCHB1-81,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Thermoleophilia,o:uncultured		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Thermoleophilia,o:Gaiellales	36.0000	0	36.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:RBG-16-55-12,o:uncultured_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:RBG-16-55-12,o:uncultured_actinobacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Nitriliruptoria,o:Nitriliruptorales	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Nitriliruptoria,o:Euzebyales	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:uncultured_Micromonospora_sp.	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:uncultured_Firmicutes_bacterium		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:OPB41	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:FS118-23B-02		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:CG2-30-50-142	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Streptosporangiales		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Streptomycetales	18.0000	0	18.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Pseudonocardiales	12.0000	0	12.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micromonosporales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Kineosporiales		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Glycomycetales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales	76.0000	0	76.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Catenulisporales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Bifidobacteriales	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:uncultured	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales		0	0	334279	0	0
d:Bacteria,p:Actinobacteria,c:0319-7L14,o:uncultured_bacterium	18.0000	0	18.0	334279	0	0
d:Bacteria,p:Actinobacteria,c:0319-7L14,o:uncultured_Actinomycetales_bacterium	6.0000	0	6.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Thermoanaerobaculia,o:Thermoanaerobaculales	22.0000	0	22.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_bacterium	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_Acidobacterium_sp.	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_Acidobacteria_bacterium		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:Unknown_Order	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_organism	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_marine_microorganism	29.0000	0	29.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_marine_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_deep-sea_bacterium		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM4-9-H7	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-47-B8	30.0000	0	30.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-205-D9	95.0000	0	95.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-187-G1	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_gp6		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_AD248-D7-1A	6.0000	0	6.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_AD106-G4	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_actinobacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacterium_sp.		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteriales_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteriaceae_bacterium	13.0000	0	13.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteria_bacterium	34.0000	0	34.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:metagenome	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_deep-sea_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_bacterium	10.0000	0	10.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_Acidobacteria_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_sediment_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_marine_microorganism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_bacterium_SAT52-B4	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_bacterium_AD257-B4	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_bacterium	25.0000	0	25.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_Acidobacterium_sp.	10.0000	0	10.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_Acidobacteriaceae_bacterium	6.0000	0	6.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_Acidobacteria_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_25,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_25,o:uncultured_Acidobacteria_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_bacterium	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_Acidobacteria_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_deep-sea_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_bacterium	35.0000	0	35.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_18,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_17,o:uncultured_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_17,o:uncultured_Acidobacterium_sp.		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_17,o:uncultured_Acidobacteria_bacterium	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_15,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_bacterium_KM3-18-F8	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_bacterium	20.0000	0	20.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_Acidobacteria_bacterium	3.0000	0	3.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Holophagae,o:Acanthopleuribacterales	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:d142,o:uncultured_bacterium		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:c5LKS83,o:uncultured_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Pyrinomonadales	5.0000	0	5.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Elev-16S-573	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:DS-100		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Blastocatellales	8.0000	0	8.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:11-24	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:AT-s3-28,o:uncultured_Acidobacteria_bacterium	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Aminicenantia,o:Aminicenantales	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Subgroup_2		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Subgroup_13	4.0000	0	4.0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Subgroup_12		0	0	334279	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Acidobacteriales	40.0000	0	40.0	334279	0	0
d:Bacteria,p:Acetothermia,c:Acetothermiia,o:uncultured_organism	1.0000	0	1.0	334279	0	0
d:Bacteria,p:Acetothermia,c:Acetothermiia,o:uncultured_bacterium	2.0000	0	2.0	334279	0	0
d:Bacteria,p:Acetothermia,c:Acetothermiia,o:uncultured_Acetothermia_bacterium		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:uncultured,o:uncultured_archaeon		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:SCGC_AB-179-E04,o:uncultured_crenarchaeote		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:SCGC_AB-179-E04,o:uncultured_archaeon		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:uncultured		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:Nitrosopumilales		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_thaumarchaeote		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_KM3-153-F8		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_AD1000-325-A12		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_AD1000-23-H12		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_benthic_group_A_euryarchaeote		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_archaeon		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_crenarchaeote		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_archaeon		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:marine_metagenome		0	0	334279	0	0
d:Archaea,p:Thaumarchaeota,c:Group_1.1c,o:uncultured_archaeon		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:unidentified_archaeon		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_euryarchaeote		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_crenarchaeote		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_archaeon		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:marine_metagenome		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Desulfobacteraceae_bacterium_4572_19		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Yanofskybacteria_bacterium_RIFCSPHIGHO2_01_FULL_41_26		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Pacearchaeota_archaeon_CG1_02_32_21		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Pacearchaeota_archaeon_CG1_02_31_27		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Amesbacteria_bacterium_GW2011_GWC1_47_15		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR17		0	0	334279	0	0
d:Archaea,p:Nanoarchaeaeota,c:Nanohaloarchaeia,o:Aenigmarchaeales		0	0	334279	0	0
d:Archaea,p:Korarchaeota,c:Korarchaeia,o:Korarchaeales		0	0	334279	0	0
d:Archaea,p:Hadesarchaeaeota,c:uncultured_archaeon,o:uncultured_archaeon		0	0	334279	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:uncultured		0	0	334279	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Methanomassiliicoccales		0	0	334279	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Group_III		0	0	334279	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Group_II		0	0	334279	0	0
d:Archaea,p:Euryarchaeota,c:Halobacteria,o:Halobacteriales		0	0	334279	0	0
d:Archaea,p:Crenarchaeota,c:Crenarchaeota_Incertae_Sedis,o:Aigarchaeales		0	0	334279	0	0
d:Archaea,p:Crenarchaeota,c:Bathyarchaeia,o:uncultured_crenarchaeote		0	0	334279	0	0
d:Archaea,p:Asgardaeota,c:uncultured_archaeon,o:uncultured_archaeon		0	0	334279	0	0
d:Archaea,p:Asgardaeota,c:Lokiarchaeia,o:uncultured_archaeon		0	0	334279	0	0
